Date_Hour,Close,Volume,%change,sum rob sent,sum nltk sent,total like volume,sum of like x robsent,sum of like x nltksent,ptrend
2021-03-03 13:00:00,0.0510844,134.357971,-0.0172694061994417,4.0,0.0,1576.0,1576.0,800.0,0.0
2021-03-03 15:00:00,0.0507561,75.681467,0.0055073388261444,-2.0,6.0,3712.0,-3444.0,-268.0,1.0
2021-03-03 16:00:00,0.0510896,69.566077,0.0065706388000654,2.0,-2.0,8900.0,4748.0,3956.0,1.0
2021-03-03 17:00:00,0.0509981,76.191491,-0.0017909711565563,4.0,0.0,5894.0,506.0,4462.0,0.0
2021-03-03 19:00:00,0.0508202,55.339348,-0.0012322410868876,2.0,-2.0,526.0,526.0,-526.0,0.0
2021-03-03 20:00:00,0.0503475,79.345312,-0.0093014195142876,4.0,0.0,930.0,930.0,-650.0,0.0
2021-03-03 21:00:00,0.050861,58.94179,0.0101991161428074,2.0,-2.0,62.0,62.0,-62.0,1.0
2021-03-03 22:00:00,0.050635,66.039116,-0.0044434832189694,-2.0,-2.0,8928.0,-8052.0,7296.0,0.0
2021-03-03 23:00:00,0.0504146,58.030819,-0.0043527204502814,-2.0,0.0,366.0,-290.0,-266.0,0.0
2021-03-04 00:00:00,0.0508653,72.001836,0.0089398705930425,6.0,-2.0,534.0,534.0,-366.0,1.0
2021-03-04 01:00:00,0.050854,54.087043,-0.0002221553790108,4.0,0.0,3884.0,3884.0,-3656.0,0.0
2021-03-04 02:00:00,0.0507141,49.938066,-0.0027510127030323,4.0,2.0,2026.0,-522.0,1630.0,0.0
2021-03-04 03:00:00,0.0499551,98.942795,-0.0149662519890917,2.0,2.0,530.0,530.0,530.0,0.0
2021-03-04 04:00:00,0.0498456,66.708463,-0.0021919683876121,2.0,-2.0,22578.0,21266.0,-21750.0,0.0
2021-03-04 05:00:00,0.0502908,49.472587,0.0089315807212673,0.0,-2.0,600.0,-28.0,-100.0,1.0
2021-03-04 07:00:00,0.05029,47.357803,0.0053616623152306,-2.0,2.0,574.0,-574.0,574.0,1.0
2021-03-04 08:00:00,0.0503071,78.874911,0.0003400278385363,2.0,-2.0,1324.0,1324.0,-1324.0,1.0
2021-03-04 09:00:00,0.0500882,111.411529,-0.0043512744721918,6.0,-2.0,480.0,480.0,-236.0,0.0
2021-03-04 10:00:00,0.0499618,53.723932,-0.0025235484605156,2.0,-2.0,386.0,386.0,-386.0,0.0
2021-03-04 12:00:00,0.0500935,74.859485,0.0034373691706446,-2.0,2.0,296.0,-296.0,296.0,1.0
2021-03-04 13:00:00,0.0498969,60.261196,-0.0039246608841465,10.0,10.0,3410.0,-478.0,3038.0,0.0
2021-03-04 14:00:00,0.0498404,76.01464,-0.0011323348745112,10.0,-4.0,1694.0,1666.0,-1282.0,0.0
2021-03-04 15:00:00,0.05,103.691546,0.0032022214909992,0.0,4.0,3776.0,-2680.0,-1448.0,1.0
2021-03-04 16:00:00,0.050052,90.71065,0.0010399999999999,10.0,4.0,12876.0,10738.0,7048.0,1.0
2021-03-04 17:00:00,0.0494,80.008893,-0.013026452489411,8.0,-4.0,10178.0,2754.0,-9094.0,0.0
2021-03-04 18:00:00,0.0477476,200.846961,-0.0334493927125505,4.0,0.0,1318.0,1318.0,-1206.0,0.0
2021-03-04 19:00:00,0.0488058,101.107084,0.0221623704646936,2.0,-4.0,244.0,82.0,-244.0,1.0
2021-03-04 20:00:00,0.049223,76.425085,0.0085481643575149,4.0,6.0,772.0,720.0,772.0,1.0
2021-03-04 21:00:00,0.049792,78.584729,0.0115596367551753,10.0,2.0,5248.0,5248.0,-3412.0,1.0
2021-03-04 22:00:00,0.0505646,99.435117,0.0155165488431876,6.0,8.0,4740.0,2918.0,2520.0,1.0
2021-03-04 23:00:00,0.0499865,116.094616,-0.0114328996966256,6.0,-2.0,5392.0,5392.0,-4640.0,0.0
2021-03-05 00:00:00,0.0485484,146.138213,-0.0287697678373162,2.0,-2.0,2462.0,2462.0,-2462.0,0.0
2021-03-05 01:00:00,0.0486761,96.728453,0.0026303647494048,2.0,2.0,2308.0,1296.0,-32.0,1.0
2021-03-05 02:00:00,0.0493243,63.764957,0.0133165968514321,6.0,2.0,1062.0,1062.0,606.0,1.0
2021-03-05 03:00:00,0.0491309,49.660281,-0.0039209882350079,4.0,6.0,3472.0,-258.0,2256.0,0.0
2021-03-05 04:00:00,0.0488643,25.657598,-0.0054263202994448,2.0,2.0,548.0,548.0,548.0,0.0
2021-03-05 05:00:00,0.0492646,35.297992,0.0081920747867052,2.0,-2.0,552.0,448.0,-448.0,1.0
2021-03-05 07:00:00,0.0493805,43.436966,-0.0002935519789452,2.0,2.0,512.0,512.0,512.0,0.0
2021-03-05 08:00:00,0.0487943,47.689285,-0.0118710827148368,-2.0,2.0,960.0,-960.0,960.0,0.0
2021-03-05 09:00:00,0.049185,51.711209,0.0080070827945066,6.0,-2.0,558.0,558.0,-514.0,1.0
2021-03-05 10:00:00,0.0492483,41.568087,0.0012869777371149,0.0,4.0,212.0,0.0,212.0,1.0
2021-03-05 11:00:00,0.049365,33.300879,0.0023696249413684,0.0,0.0,1316.0,-1168.0,1168.0,1.0
2021-03-05 12:00:00,0.049545,69.867108,0.0036463081130355,2.0,5.0,5232.0,212.0,5232.0,1.0
2021-03-05 13:00:00,0.0502791,264.943827,0.0148168331819558,-2.0,6.0,1064.0,896.0,1064.0,1.0
2021-03-05 14:00:00,0.0499102,127.765457,-0.0073370446169481,2.0,0.0,366.0,148.0,-110.0,0.0
2021-03-05 15:00:00,0.049052,84.655823,-0.0171948820080866,-2.0,0.0,1676.0,-1620.0,-1564.0,0.0
2021-03-05 16:00:00,0.0490258,118.327763,-0.000534127048846,8.0,0.0,3110.0,3110.0,-2414.0,0.0
2021-03-05 17:00:00,0.0494148,58.948529,0.0079345977016183,6.0,-4.0,3612.0,3438.0,-3264.0,1.0
2021-03-05 18:00:00,0.0495577,53.497601,0.0028918461675448,-4.0,4.0,1266.0,-1050.0,966.0,1.0
2021-03-05 19:00:00,0.0499443,59.662468,0.00780100771424,6.0,14.0,8116.0,4092.0,8052.0,1.0
2021-03-05 20:00:00,0.0499438,62.445570000000004,-1.0011152423827774e-05,2.0,2.0,6282.0,-5814.0,6142.0,0.0
2021-03-05 21:00:00,0.0501845,44.85285,0.0048194170247357,10.0,6.0,1686.0,1686.0,1414.0,1.0
2021-03-05 22:00:00,0.0497567,81.701055,-0.0085245444310494,10.0,6.0,1890.0,904.0,1726.0,0.0
2021-03-05 23:00:00,0.0495285,25.967244,-0.0045863170186125,4.0,4.0,530.0,150.0,58.0,0.0
2021-03-06 00:00:00,0.049951,33.788927,0.008530442068708,4.0,4.0,888.0,888.0,888.0,1.0
2021-03-06 01:00:00,0.0499511,29.917543,2.001961922681872e-06,6.0,6.0,1052.0,1052.0,1052.0,1.0
2021-03-06 04:00:00,0.0517389,590.260209,0.0353474410926009,11.0,9.0,1168522.0,1164566.0,1164406.0,1.0
2021-03-06 05:00:00,0.0515014,372.833318,-0.0045903565788989,2.0,10.0,22140.0,3896.0,4092.0,0.0
2021-03-06 06:00:00,0.0516939,162.645286,0.003737762468593,2.0,6.0,5174.0,4050.0,1846.0,1.0
2021-03-06 07:00:00,0.0515289,102.481857,-0.0031918659648429,2.0,6.0,734.0,254.0,734.0,0.0
2021-03-06 08:00:00,0.0507251,146.844058,-0.0155990133691966,2.0,-4.0,178.0,46.0,-178.0,0.0
2021-03-06 09:00:00,0.0505152,109.991532,-0.0041379908565976,2.0,2.0,136.0,136.0,136.0,0.0
2021-03-06 10:00:00,0.0502723,106.369628,-0.0048084536931458,-2.0,6.0,194.0,-34.0,194.0,0.0
2021-03-06 12:00:00,0.0498751,138.073647,-0.0185274103344184,2.0,2.0,334.0,334.0,334.0,0.0
2021-03-06 13:00:00,0.0498535,143.574656,-0.0004330818384323,0.0,2.0,96.0,0.0,96.0,0.0
2021-03-06 14:00:00,0.0501646,65.811903,0.0062402840322142,2.0,4.0,5148.0,18.0,5148.0,1.0
2021-03-06 15:00:00,0.0501072,59.489921,-0.001144233184357,-2.0,6.0,2624.0,-1104.0,1836.0,0.0
2021-03-06 16:00:00,0.0503955,63.465092999999996,0.0057536641440751,10.0,6.0,5586.0,5586.0,5506.0,1.0
2021-03-06 17:00:00,0.0507179,67.096091,0.0063973965929498,6.0,6.0,2896.0,-492.0,2684.0,1.0
2021-03-06 18:00:00,0.0507666,50.759655,0.000960213258041,2.0,2.0,168084.0,166952.0,159760.0,1.0
2021-03-06 19:00:00,0.0512786,86.511806,0.0100853710904413,8.0,-6.0,3490.0,3282.0,138.0,1.0
2021-03-06 20:00:00,0.0509453,141.54294,-0.0064997874356944,2.0,8.0,670.0,-144.0,670.0,0.0
2021-03-06 21:00:00,0.0511995,110.367493,0.0049896653862084,9.0,-1.0,3430.0,2840.0,-3242.0,1.0
2021-03-06 22:00:00,0.0513209,59.174079,0.0023711169054385,4.0,12.0,2946.0,2842.0,2186.0,1.0
2021-03-06 23:00:00,0.0509588,31.894526000000003,-0.0070556050264123,6.0,4.0,3288.0,-542.0,-1572.0,0.0
2021-03-07 00:00:00,0.0507503,63.890927,-0.004091540617126,0.0,4.0,464.0,200.0,464.0,0.0
2021-03-07 01:00:00,0.0509479,46.220477,0.0038935730429179,4.0,-4.0,440.0,440.0,-440.0,1.0
2021-03-07 02:00:00,0.0513499,119.851497,0.0078904135401065,8.0,4.0,3846.0,3846.0,3734.0,1.0
2021-03-07 03:00:00,0.0513339,62.870506,-0.0003115877538222,4.0,0.0,1166.0,-310.0,678.0,0.0
2021-03-07 04:00:00,0.051316,30.32185,-0.0003486974494437,2.0,2.0,56.0,56.0,56.0,0.0
2021-03-07 05:00:00,0.0512104,28.715647,-0.0020578377114349,2.0,2.0,2532.0,2320.0,2468.0,0.0
2021-03-07 06:00:00,0.0513214,41.920753,0.0021675284707793,2.0,2.0,84.0,84.0,84.0,1.0
2021-03-07 07:00:00,0.0515925,35.27787,0.0052823968169222,0.0,4.0,310.0,-202.0,310.0,1.0
2021-03-07 08:00:00,0.0514002,73.962082,-0.0037272859427242,-2.0,6.0,1134.0,-966.0,1134.0,0.0
2021-03-07 10:00:00,0.0513994,63.03050600000001,-0.0067748792270531,2.0,2.0,142.0,142.0,142.0,0.0
2021-03-07 11:00:00,0.0513985,40.841117,-1.7509932022541363e-05,2.0,-2.0,208.0,208.0,-208.0,0.0
2021-03-07 12:00:00,0.0513437,46.956911,-0.0010661789740945,2.0,2.0,174.0,174.0,174.0,0.0
2021-03-07 13:00:00,0.051276,49.258973,-0.0013185648872208,6.0,0.0,836.0,448.0,688.0,0.0
2021-03-07 14:00:00,0.0510589,102.932183,-0.0042339496060536,4.0,-6.0,258.0,194.0,-258.0,0.0
2021-03-07 15:00:00,0.0512145,61.099096,0.0030474608736186,0.0,0.0,3744.0,1892.0,660.0,1.0
2021-03-07 16:00:00,0.051591,73.607,0.0073514336760096,2.0,-2.0,1022.0,510.0,-878.0,1.0
2021-03-07 17:00:00,0.0514357,52.146301,-0.0030102149599735,2.0,-2.0,1278.0,1278.0,-1278.0,0.0
2021-03-07 18:00:00,0.0510753,60.616921,-0.0070068065565357,9.0,1.0,2377.0,2015.0,-1543.0,0.0
2021-03-07 19:00:00,0.0511407,54.380183,0.0012804623761386,2.0,-2.0,5334.0,5234.0,-5234.0,1.0
2021-03-07 20:00:00,0.05101,56.605357,-0.0025556943882268,-2.0,2.0,256.0,-256.0,256.0,0.0
2021-03-07 21:00:00,0.0514237,58.931737,0.0081101744755931,0.0,12.0,14138.0,-11114.0,14138.0,1.0
2021-03-07 22:00:00,0.0517038,60.55585,0.0054469048318188,4.0,0.0,2102.0,2102.0,1166.0,1.0
2021-03-07 23:00:00,0.0519871,142.621401,0.0054792877892921,0.0,0.0,3420.0,-2604.0,-2868.0,1.0
2021-03-08 00:00:00,0.0517331,147.161312,-0.0048858274456549,8.0,2.0,1902.0,1576.0,150.0,0.0
2021-03-08 01:00:00,0.0538501,471.871769,0.0409215763215426,10.0,-2.0,17202.0,13492.0,-8446.0,1.0
2021-03-08 02:00:00,0.0540123,309.594002,0.0030120649729528,4.0,-2.0,3092.0,2746.0,-536.0,1.0
2021-03-08 03:00:00,0.0548314,426.160386,0.0151650642538829,0.0,6.0,4746.0,140.0,4746.0,1.0
2021-03-08 04:00:00,0.0545238,262.511005,-0.00560992424049,0.0,-2.0,6132.0,-2274.0,-2316.0,0.0
2021-03-08 05:00:00,0.0559978,222.57781,0.0270340658574788,6.0,-2.0,7044.0,6636.0,-4592.0,1.0
2021-03-08 06:00:00,0.0568431,1087.661565,0.0150952358842668,2.0,-2.0,2620.0,1152.0,-1536.0,1.0
2021-03-08 07:00:00,0.0562194,568.377436,-0.0109723079846102,0.0,0.0,230.0,-166.0,166.0,0.0
2021-03-08 08:00:00,0.0557758,366.996748,-0.0078905146621984,2.0,2.0,28.0,28.0,28.0,0.0
2021-03-08 09:00:00,0.0544601,320.675228,-0.02358908343762,0.0,4.0,750.0,682.0,750.0,0.0
2021-03-08 10:00:00,0.0549938,196.061484,0.0097998351086392,2.0,0.0,1010.0,754.0,498.0,1.0
2021-03-08 12:00:00,0.0548659,150.228192,-0.0167172353477769,6.0,2.0,5906.0,-4154.0,5390.0,0.0
2021-03-08 13:00:00,0.0566194,295.749312,0.0319597418432942,-2.0,4.0,2162.0,-38.0,282.0,1.0
2021-03-08 14:00:00,0.055869,282.342009,-0.0132534078425415,10.0,12.0,7888.0,4730.0,7068.0,0.0
2021-03-08 15:00:00,0.0570936,295.58121,0.0219191322558127,8.0,8.0,6240.0,2836.0,5308.0,1.0
2021-03-08 16:00:00,0.055935,199.189183,-0.0202929925595863,4.0,4.0,812.0,592.0,92.0,0.0
2021-03-08 17:00:00,0.0563689,101.013939,0.0077572181996961,10.0,2.0,6024.0,4882.0,-1664.0,1.0
2021-03-08 18:00:00,0.0563805,162.899243,0.0002057872337406,8.0,8.0,1190.0,1190.0,1190.0,1.0
2021-03-08 19:00:00,0.0575804,115.232982,0.0212821808958769,4.0,8.0,3456.0,-824.0,1940.0,1.0
2021-03-08 20:00:00,0.057951,175.499519,0.0064362178796952,0.0,2.0,416.0,0.0,416.0,1.0
2021-03-08 21:00:00,0.0592691,332.673395,0.022745077738089,4.0,4.0,4280.0,2580.0,2580.0,1.0
2021-03-08 22:00:00,0.0597026,289.989675,0.0073140979026171,18.0,14.0,8108.0,7108.0,1788.0,1.0
2021-03-08 23:00:00,0.0629738,617.40981,0.0547915836161239,5.0,17.0,12931.0,-5357.0,11843.0,1.0
2021-03-09 00:00:00,0.0595562,647.774906,-0.0542701885546053,0.0,-4.0,3274.0,-218.0,-14.0,0.0
2021-03-09 01:00:00,0.0599796,320.554055,0.0071092514297421,6.0,2.0,966.0,834.0,-82.0,1.0
2021-03-09 02:00:00,0.0595,280.090221,-0.0079960519910103,2.0,2.0,5090.0,-4666.0,5014.0,0.0
2021-03-09 03:00:00,0.058832,149.492163,-0.0112268907563024,0.0,6.0,2540.0,1154.0,2440.0,0.0
2021-03-09 04:00:00,0.0590693,162.700952,0.004033519173239,6.0,2.0,2534.0,2534.0,470.0,1.0
2021-03-09 05:00:00,0.0591859,117.49791,0.0019739526285227,2.0,4.0,1630.0,1518.0,1630.0,1.0
2021-03-09 06:00:00,0.0581421,220.049356,-0.0176359572127821,-2.0,2.0,148.0,-148.0,148.0,0.0
2021-03-09 08:00:00,0.0588598,167.023777,0.0107358855388377,2.0,-2.0,954.0,-486.0,486.0,1.0
2021-03-09 10:00:00,0.0573261,182.748377,-0.0148241840769772,-2.0,-2.0,66.0,-66.0,-66.0,0.0
2021-03-09 11:00:00,0.0570499,173.545334,-0.0048180497190633,-2.0,4.0,1120.0,-1040.0,1120.0,0.0
2021-03-09 12:00:00,0.0562,223.003624,-0.0148974844828825,2.0,2.0,508.0,-68.0,116.0,0.0
2021-03-09 13:00:00,0.0576044,177.161005,0.0249893238434164,0.0,-4.0,934.0,530.0,-934.0,1.0
2021-03-09 14:00:00,0.0578997,186.881072,0.0051263445153495,2.0,2.0,2884.0,-764.0,-764.0,1.0
2021-03-09 15:00:00,0.0570467,136.046408,-0.0147323733974441,4.0,-2.0,3724.0,2924.0,-48.0,0.0
2021-03-09 16:00:00,0.056994,153.715386,-0.0009238045320763,6.0,0.0,1704.0,1252.0,972.0,0.0
2021-03-09 17:00:00,0.0568815,83.119431,-0.0019738919886304,10.0,6.0,2060.0,1452.0,1796.0,0.0
2021-03-09 18:00:00,0.0572501,65.707652,0.0064801385336181,6.0,6.0,556.0,556.0,556.0,1.0
2021-03-09 19:00:00,0.0577568,76.724112,0.0088506395622016,2.0,-2.0,2108.0,1788.0,-1788.0,1.0
2021-03-09 20:00:00,0.057726,66.55033,-0.0005332705413041,8.0,4.0,986.0,986.0,662.0,0.0
2021-03-09 21:00:00,0.0579343,119.859866,0.0036084260125419,2.0,6.0,6876.0,-1112.0,1600.0,1.0
2021-03-09 22:00:00,0.0585989,110.653754,0.011471615260735,3.0,-3.0,8837.0,8837.0,-8837.0,1.0
2021-03-09 23:00:00,0.0579117,93.020505,-0.0117271825921646,0.0,4.0,206.0,106.0,206.0,0.0
2021-03-10 00:00:00,0.0583342,111.617215,0.0072955896649553,4.0,4.0,8396.0,944.0,3824.0,1.0
2021-03-10 01:00:00,0.0566429,254.48726599999998,-0.0289932835283589,10.0,12.0,2756.0,2334.0,2756.0,0.0
2021-03-10 02:00:00,0.055825,342.714551,-0.0144395855438193,0.0,0.0,280.0,-80.0,68.0,0.0
2021-03-10 03:00:00,0.0554365,109.614261,-0.0069592476489027,12.0,4.0,2528.0,2528.0,1040.0,0.0
2021-03-10 04:00:00,0.0559213,69.506189,0.0087451408368133,8.0,6.0,2728.0,1890.0,2084.0,1.0
2021-03-10 05:00:00,0.0563454,66.164236,0.0075838723348704,4.0,4.0,336.0,336.0,336.0,1.0
2021-03-10 06:00:00,0.0565218,63.20358399999999,0.0031306903491679,2.0,4.0,148.0,52.0,148.0,1.0
2021-03-10 07:00:00,0.0567208,51.968589,0.0035207654391757,7.0,-3.0,1780.0,1780.0,-1680.0,1.0
2021-03-10 08:00:00,0.0564496,80.514546,-0.0047813147910467,2.0,2.0,68.0,68.0,68.0,0.0
2021-03-10 09:00:00,0.0567244,78.761688,0.0048680592953713,2.0,-2.0,126.0,126.0,-126.0,1.0
2021-03-10 10:00:00,0.0563443,59.905982,-0.0067008201056335,4.0,0.0,182.0,182.0,-138.0,0.0
2021-03-10 11:00:00,0.0562244,68.893999,-0.0021279881017245,2.0,2.0,16.0,16.0,16.0,0.0
2021-03-10 12:00:00,0.0567999,60.872508,0.0102357695235519,-6.0,6.0,406.0,-406.0,406.0,1.0
2021-03-10 13:00:00,0.0574337,88.03154,0.0111584703494196,4.0,4.0,1782.0,1654.0,1654.0,1.0
2021-03-10 14:00:00,0.056198,138.588498,-0.0215152427929943,2.0,2.0,64.0,64.0,64.0,0.0
2021-03-10 15:00:00,0.05624,95.462179,0.0007473575572083,4.0,4.0,1418.0,-578.0,1118.0,1.0
2021-03-10 16:00:00,0.0563261,86.088414,0.0015309388335704,4.0,0.0,1482.0,1300.0,1198.0,1.0
2021-03-10 17:00:00,0.0560993,75.677682,-0.0040265525218327,0.0,0.0,1980.0,-996.0,996.0,0.0
2021-03-10 19:00:00,0.0557984,60.108419,0.0048804734239311,4.0,14.0,1556.0,1158.0,1556.0,1.0
2021-03-10 20:00:00,0.0551145,109.339704,-0.012256623845845,2.0,6.0,1500.0,-140.0,260.0,0.0
2021-03-10 21:00:00,0.0559079,104.555416,0.0143954857614603,0.0,6.0,6566.0,1812.0,6166.0,1.0
2021-03-10 22:00:00,0.0566538,90.053664,0.0133415849996152,-2.0,-2.0,740.0,-740.0,-740.0,1.0
2021-03-10 23:00:00,0.0558692,59.790486,-0.0138490268966953,4.0,0.0,754.0,210.0,-38.0,0.0
2021-03-11 00:00:00,0.0552148,57.380757,-0.0117130726768953,2.0,2.0,144.0,144.0,144.0,0.0
2021-03-11 01:00:00,0.0554975,64.002188,0.0051200040568832,2.0,-2.0,2444.0,-368.0,-1468.0,1.0
2021-03-11 02:00:00,0.0557549,60.702305,0.0046380467588631,3.0,-3.0,9926.0,4782.0,-9538.0,1.0
2021-03-11 03:00:00,0.0557982,30.544336000000005,0.0007766133559561,6.0,2.0,1550.0,1550.0,186.0,1.0
2021-03-11 04:00:00,0.0558413,57.051397,0.0007724263506709,4.0,0.0,2878.0,1498.0,-674.0,1.0
2021-03-11 05:00:00,0.0550838,50.699566,-0.0135652286032023,6.0,0.0,4908.0,4156.0,-3212.0,0.0
2021-03-11 06:00:00,0.0554326,41.189243,0.0063321702569538,-2.0,2.0,618.0,-618.0,618.0,1.0
2021-03-11 07:00:00,0.0549015,52.543062,-0.0095810046795568,0.0,-2.0,468.0,0.0,-468.0,0.0
2021-03-11 08:00:00,0.0547599,106.719707,-0.0025791645037021,2.0,-2.0,32.0,32.0,-32.0,0.0
2021-03-11 09:00:00,0.0545699,61.24512399999999,-0.0034696922382985,0.0,-2.0,312.0,0.0,-312.0,0.0
2021-03-11 10:00:00,0.0552412,55.466401,0.0123016534756339,2.0,-2.0,72.0,72.0,-72.0,1.0
2021-03-11 12:00:00,0.0551874,40.537305,-0.0018033139737841,4.0,-4.0,110.0,110.0,-110.0,0.0
2021-03-11 13:00:00,0.055752,81.820513,0.0102305961143305,2.0,2.0,3300.0,2504.0,2324.0,1.0
2021-03-11 14:00:00,0.0555876,194.924055,-0.0029487731381834,2.0,10.0,2074.0,-896.0,1378.0,0.0
2021-03-11 15:00:00,0.0550909,111.991853,-0.0089354460347271,2.0,4.0,3524.0,3430.0,3524.0,0.0
2021-03-11 16:00:00,0.055632,76.243255,0.0098219488155031,8.0,-2.0,1504.0,1488.0,-200.0,1.0
2021-03-11 17:00:00,0.0553349,66.807194,-0.0053404515386827,7.0,7.0,3116.0,3116.0,3116.0,0.0
2021-03-11 18:00:00,0.0561831,75.879626,0.0153284816634708,2.0,2.0,2894.0,2758.0,2758.0,1.0
2021-03-11 19:00:00,0.0552568,59.726092,-0.0164871642896172,4.0,0.0,1670.0,1166.0,1290.0,0.0
2021-03-11 20:00:00,0.055953,67.411969,0.012599354287617,0.0,4.0,1044.0,392.0,960.0,1.0
2021-03-11 21:00:00,0.0556714,65.735903,-0.0050327953818383,2.0,-2.0,5622.0,-4630.0,4630.0,0.0
2021-03-11 22:00:00,0.0560465,60.054093,0.0067377504427765,12.0,-12.0,3966.0,3736.0,-3842.0,1.0
2021-03-11 23:00:00,0.0559286,55.327399,-0.0021036103949398,15.0,3.0,6752.0,6158.0,-1292.0,0.0
2021-03-12 00:00:00,0.0559129,105.543188,-0.0002807150545517,10.0,8.0,848.0,764.0,780.0,0.0
2021-03-12 01:00:00,0.0561323,46.67369,0.003923960302542,4.0,4.0,1484.0,-892.0,1328.0,1.0
2021-03-12 02:00:00,0.0564316,56.103742,0.0053320458987071,6.0,2.0,4896.0,4426.0,4280.0,1.0
2021-03-12 03:00:00,0.056748,100.036115,0.0056067876863317,4.0,0.0,4270.0,1874.0,-158.0,1.0
2021-03-12 04:00:00,0.0560271,80.651214,-0.0127035314019876,6.0,8.0,852.0,596.0,632.0,0.0
2021-03-12 05:00:00,0.0562186,40.800755,0.0034179887947081,0.0,0.0,262.0,0.0,-54.0,1.0
2021-03-12 06:00:00,0.055911,62.568506,-0.0054714987566392,2.0,0.0,74.0,24.0,26.0,0.0
2021-03-12 07:00:00,0.0556249,83.641718,-0.0051170610434441,-2.0,8.0,2016.0,-1440.0,2016.0,0.0
2021-03-12 10:00:00,0.0553824,88.375497,-0.0013974060537433,2.0,2.0,290.0,290.0,290.0,0.0
2021-03-12 11:00:00,0.0555143,55.781037,0.0023816230426996,2.0,0.0,462.0,184.0,-94.0,1.0
2021-03-12 12:00:00,0.055323,59.857064,-0.0034459589691305,4.0,4.0,788.0,788.0,788.0,0.0
2021-03-12 13:00:00,0.0547453,181.51523,-0.010442311516006,6.0,-2.0,676.0,676.0,328.0,0.0
2021-03-12 14:00:00,0.0549265,86.307232,0.0033098731763274,2.0,-4.0,3140.0,162.0,-896.0,1.0
2021-03-12 15:00:00,0.0555699,72.011643,0.0117138357623367,6.0,10.0,8194.0,4854.0,8194.0,1.0
2021-03-12 16:00:00,0.0551888,77.649875,-0.0068580292568457,6.0,8.0,7988.0,5074.0,6100.0,0.0
2021-03-12 17:00:00,0.0552,73.145009,0.0002029397269009,4.0,4.0,3552.0,3284.0,3284.0,1.0
2021-03-12 18:00:00,0.0549324,52.305499,-0.0048478260869565,2.0,2.0,166.0,166.0,166.0,0.0
2021-03-12 19:00:00,0.0548,81.603006,-0.0024102351253539,10.0,-6.0,4254.0,3842.0,570.0,0.0
2021-03-12 20:00:00,0.0551459,88.649681,0.0063120437956203,8.0,-2.0,5828.0,5488.0,2952.0,1.0
2021-03-12 21:00:00,0.0550778,67.017507,-0.0012349059494902,2.0,4.0,13888.0,11920.0,13560.0,0.0
2021-03-12 22:00:00,0.0558153,94.491507,0.0133901499333668,-2.0,-2.0,3474.0,-2020.0,258.0,1.0
2021-03-12 23:00:00,0.0552731,46.544129,-0.0097141823120183,4.0,0.0,280.0,280.0,40.0,0.0
2021-03-13 00:00:00,0.0549166,87.963025,-0.0064497920326522,12.0,-4.0,4538.0,4538.0,-4054.0,0.0
2021-03-13 01:00:00,0.0549598,71.538615,0.0007866473889497,8.0,2.0,1802.0,1416.0,-378.0,1.0
2021-03-13 02:00:00,0.0557256,62.100923,0.0139338207198715,4.0,6.0,7310.0,3772.0,2882.0,1.0
2021-03-13 03:00:00,0.055343,57.676517,-0.0068657852046455,10.0,0.0,3856.0,3844.0,1780.0,0.0
2021-03-13 04:00:00,0.055611,45.511128,0.0048425275102541,4.0,0.0,304.0,304.0,196.0,1.0
2021-03-13 05:00:00,0.0554242,53.089238,-0.0033590476704249,0.0,8.0,1154.0,-346.0,1154.0,0.0
2021-03-13 06:00:00,0.0555513,32.093352,0.0022932220943197,6.0,-4.0,1484.0,1294.0,668.0,1.0
2021-03-13 07:00:00,0.0558205,91.072889,0.0048459712013941,0.0,2.0,3096.0,0.0,3096.0,1.0
2021-03-13 08:00:00,0.0557979,62.435923,-0.0004048691788859,4.0,0.0,3042.0,1158.0,506.0,0.0
2021-03-13 09:00:00,0.0563044,103.466571,0.0090774025545763,4.0,-4.0,1440.0,1440.0,-1440.0,1.0
2021-03-13 11:00:00,0.057,113.264004,0.0126888131642439,2.0,-2.0,590.0,450.0,-478.0,1.0
2021-03-13 12:00:00,0.0564424,178.000508,-0.009782456140351,6.0,-2.0,614.0,614.0,70.0,0.0
2021-03-13 13:00:00,0.0565898,70.765234,0.0026115119130301,-2.0,8.0,4042.0,-392.0,1002.0,1.0
2021-03-13 14:00:00,0.0567285,71.58056,0.0024509717298877,2.0,-4.0,154.0,50.0,-154.0,1.0
2021-03-13 15:00:00,0.0572778,134.552863,0.0096829635897299,6.0,4.0,3726.0,1820.0,986.0,1.0
2021-03-13 16:00:00,0.0573329,108.10946,0.0009619782882723,14.0,-6.0,7116.0,5498.0,-4508.0,1.0
2021-03-13 17:00:00,0.058186,102.847682,0.0148797636261204,11.0,7.0,7929.0,4505.0,1771.0,1.0
2021-03-13 18:00:00,0.058126,98.204236,-0.0010311758842334,6.0,-2.0,5462.0,1682.0,1058.0,0.0
2021-03-13 19:00:00,0.0607968,489.39831699999996,0.0459484568007433,4.0,0.0,7554.0,-3982.0,4142.0,1.0
2021-03-13 20:00:00,0.0593203,279.337356,-0.0242858176746144,10.0,10.0,4312.0,4312.0,4312.0,0.0
2021-03-13 21:00:00,0.0595825,238.839441,0.0044200720495344,4.0,0.0,5270.0,586.0,2718.0,1.0
